Date,Open,High,Low,Close,Volume,Adj Close
13/06/2002,75.45,77.4,75.3,75.6,8909600,64.46
14/06/2002,74.2,76.77,73.25,76.17,8592000,64.95
17/06/2002,76.18,77.75,75.16,77.14,7775800,65.77
18/06/2002,75.6,76.9,75.47,75.94,7242000,64.75
19/06/2002,74.2,75.2,73.25,73.35,9455400,62.54
20/06/2002,74,74.09,71.43,71.58,11116900,61.03
21/06/2002,70,70.99,68.19,68.75,15542600,58.62
24/06/2002,67.25,71.49,67.25,69.7,14687700,59.43
25/06/2002,70.3,71.45,68.41,68.6,8554800,58.49
26/06/2002,66.1,70.59,66.1,70.05,11544000,59.73
27/06/2002,71.2,72.15,69.1,71.9,10610100,61.31
28/06/2002,71.35,73.62,71.25,72,10945600,61.39
01/07/2002,72.01,72.41,67.16,67.6,12055900,57.64
02/07/2002,67.85,69.4,67.7,68.58,12012900,58.48
03/07/2002,67.95,70.71,67.87,70.51,8469900,60.12
05/07/2002,72.45,73.9,72,73.5,5243000,62.67
08/07/2002,73,73.48,71.03,71.3,9488100,60.79
09/07/2002,71.4,72.25,69.45,69.67,11165600,59.41
10/07/2002,70.6,71.25,68.53,68.76,10073400,58.63
11/07/2002,68,69.75,67.55,69.41,11026400,59.18
12/07/2002,70,71.74,68.8,69.21,8572200,59.01
15/07/2002,68.4,71,66.6,71,10420900,60.54
16/07/2002,69.51,71.39,68.48,69.01,10486800,58.84
17/07/2002,71,71.6,69.62,70.69,11537300,60.27
18/07/2002,70.5,74.2,70,72.05,15310800,61.43
19/07/2002,70.96,72.7,70,72,11612900,61.39
22/07/2002,71.25,72.19,68.31,68.5,14866900,58.41
23/07/2002,68.25,70,66.66,67.05,12766700,57.17
24/07/2002,66,70,65.7,69.54,13804500,59.29
25/07/2002,68.9,70,67.3,69.35,10989800,59.13
26/07/2002,68.75,69.47,65.76,66.4,11576400,56.62
29/07/2002,70.37,71.4,68,71.18,11919300,60.69
30/07/2002,70.5,72.7,70.02,71.79,10138600,61.21
31/07/2002,70.75,71.6,69.11,70.4,12718600,60.03
01/08/2002,70.4,70.7,67.22,68.25,8832000,58.19
02/08/2002,68.21,68.23,67.12,67.88,6915000,57.88
05/08/2002,67.94,68.35,65.85,65.99,7126900,56.27
06/08/2002,67,69.42,66.61,67.9,8370800,57.9
07/08/2002,69,69.9,66.8,69.17,8037300,59.11
08/08/2002,69.2,72.05,68.35,71.61,8420500,61.19
09/08/2002,70.61,74.3,70.4,71.83,6940900,61.38
12/08/2002,71.05,72.64,70.61,71.77,5263300,61.33
13/08/2002,71.55,73.8,71.19,71.9,8014700,61.44
14/08/2002,71.95,75.02,71.35,74.92,8353000,64.02
15/08/2002,75.4,76.71,74.6,76.5,9267300,65.37
16/08/2002,76.5,79.98,75.98,79.35,11645800,67.81
19/08/2002,79.35,82.85,79.01,82.49,10803900,70.49
20/08/2002,81.56,82,80.18,81.27,7671000,69.45
21/08/2002,81.9,82.33,79.55,81,7768600,69.22
22/08/2002,80.95,82.45,80.2,81.99,5446600,70.06
23/08/2002,81.2,81.48,79.35,80.4,5908900,68.71
26/08/2002,80.4,80.89,77.8,79.42,6997800,67.87
27/08/2002,80.4,80.44,77.3,77.96,7087800,66.62
28/08/2002,76,77.01,75.67,76.06,6590300,65
29/08/2002,75.6,77.35,75.15,76.62,5857400,65.48
30/08/2002,75.55,76.35,75.1,75.38,5002500,64.42
03/09/2002,74.2,75,72.3,72.35,6849400,61.83
04/09/2002,72.35,73.99,71.6,73.73,6264600,63.01
05/09/2002,72.74,72.85,71.5,72.18,6467700,61.68
06/09/2002,73.75,73.99,73.07,73.2,4586500,62.55
09/09/2002,72.45,74.98,71.85,74.5,5785000,63.66
10/09/2002,74.6,75.6,73.85,75.6,5538300,64.6
11/09/2002,76.4,77.5,74.06,74.2,5394400,63.41
12/09/2002,74.05,74.05,71.64,71.87,6707400,61.42
13/09/2002,71.5,72.88,71.31,72.5,5949600,61.95
16/09/2002,72,72.72,71.23,72.32,4595200,61.8
17/09/2002,73,73.45,71.35,71.75,6195100,61.31
18/09/2002,70.65,70.9,68.86,69.55,12712700,59.43
19/09/2002,64.8,66.48,64.65,64.8,22034900,55.37
20/09/2002,65.4,65.4,63.9,63.92,14195200,54.62
23/09/2002,63.75,63.75,62.37,63.37,8377100,54.15
24/09/2002,61.08,63.3,59.55,59.75,16710100,51.06
25/09/2002,61.2,63.77,60.99,63.01,13119200,53.85
26/09/2002,64.2,64.88,61.33,62.02,12368800,53
27/09/2002,61.43,63.49,60.31,60.36,8793100,51.58
30/09/2002,59.55,59.89,57.99,58.31,13020100,49.83
01/10/2002,59.2,61.98,58.99,61.17,11642800,52.27
02/10/2002,61.18,62,58.35,59.63,10653300,50.96
03/10/2002,60.3,61.16,58.95,60,11001100,51.27
04/10/2002,59.5,59.51,55.77,56.6,14551900,48.37
07/10/2002,56.6,58.5,56.6,56.86,9641600,48.59
08/10/2002,57.78,58.09,54.8,57.05,14744500,48.75
09/10/2002,56.05,56.7,54.81,55.07,12156000,47.06
10/10/2002,54.65,58.48,54.01,57.58,12670600,49.21
11/10/2002,62,63.92,61.5,63.92,17853800,54.62
14/10/2002,61.54,63.8,61.54,63.42,7925300,54.2
15/10/2002,67.75,68.48,66.58,68.48,14600200,58.52
16/10/2002,66.6,67,64.24,64.9,15900200,55.46
17/10/2002,72.8,73,71.23,72.2,21344600,61.7
18/10/2002,71.73,74.25,70.26,74.25,12482900,63.45
21/10/2002,73.65,75.9,72.94,75.55,10875700,64.56
22/10/2002,74.5,75.68,73.62,74.49,10371500,63.66
23/10/2002,74.4,74.97,72.46,74.6,12441900,63.75
24/10/2002,75.5,75.55,71.75,72.1,10524000,61.61
25/10/2002,72.5,74.62,72.16,74.56,7514200,63.72
28/10/2002,75.15,77.5,74.56,76.56,12544900,65.42
29/10/2002,76.56,77.05,74.2,76.74,11455200,65.58
30/10/2002,77,79.4,76.02,78.67,12865800,67.23
31/10/2002,78.67,79.79,78.5,78.94,9864300,67.46
01/11/2002,78.9,80.5,78.32,80.4,9395200,68.71
04/11/2002,81.99,83.81,81.7,82.5,12006000,70.5
05/11/2002,81.75,82.01,80.47,81.68,10466700,69.8
06/11/2002,80.8,81.88,80.05,81.54,10480800,69.81
07/11/2002,80,80,78.32,78.95,11036800,67.59
08/11/2002,78.5,79.29,77.2,77.59,8119600,66.43
11/11/2002,77.59,78.36,76.7,77.29,7386400,66.17
12/11/2002,77.5,79.9,77.3,79.15,9027700,67.76
13/11/2002,79.5,80.33,77.98,79.35,11984700,67.93
14/11/2002,80.38,80.99,79.4,80.72,9662800,69.11
15/11/2002,80.38,80.4,79.01,80.01,11367800,68.5
18/11/2002,80.8,80.99,79.08,79.18,7321300,67.79
19/11/2002,78.24,79.45,77.84,78.37,6918400,67.09
20/11/2002,77.95,81.71,77.9,81.61,9070900,69.87
21/11/2002,82.05,84.92,82.05,84.9,12737200,72.68
22/11/2002,83.95,85.17,83.8,84.43,9053300,72.28
25/11/2002,84.63,86.25,83.52,86.2,8651200,73.8
26/11/2002,86.15,86.15,84.39,85.06,8560800,72.82
27/11/2002,85.9,88.11,85.85,87.7,8209800,75.08
29/11/2002,87.71,88.05,86.76,86.92,2980700,74.41
02/12/2002,88.6,89.46,86.3,87.3,9694200,74.74
03/12/2002,86.72,87.03,85.15,85.21,7027800,72.95
04/12/2002,83.41,84.86,82.82,83.69,10053500,71.65
05/12/2002,84.9,84.98,82.6,83.06,6900000,71.11
06/12/2002,81.5,82.75,81.07,82.32,7594800,70.48
09/12/2002,81,81.33,79.5,79.59,8841900,68.14
10/12/2002,78.6,81,78.6,80.8,6869800,69.17
11/12/2002,80.8,82.48,79.99,81.44,6661000,69.72
12/12/2002,81.25,81.69,79.7,80.17,7208700,68.64
13/12/2002,79.25,80,78.27,80,7773800,68.49
16/12/2002,79.6,81.79,79.05,81.62,8483500,69.88
17/12/2002,80.6,81.77,80.03,80.31,6167100,68.76
18/12/2002,79.25,79.69,78.24,79.13,6514900,67.74
19/12/2002,78.6,80.34,78.35,78.66,7319900,67.34
20/12/2002,79.4,80,78.88,79.79,8053800,68.31
23/12/2002,79.75,81.5,79.44,80.26,5922200,68.71
24/12/2002,80.2,81,79.76,79.76,2420200,68.28
26/12/2002,79.81,80.7,78.26,78.5,5784300,67.21
27/12/2002,78.5,79.18,76.61,77.36,6334100,66.23
30/12/2002,77,77.43,75.6,76.25,8066600,65.28
31/12/2002,77.1,78.46,77.1,77.5,7871400,66.35
02/01/2003,78.8,80.57,78.19,80.57,7864500,68.98
03/01/2003,80.7,81.65,80.21,81.65,5962300,69.9
06/01/2003,81.9,84.8,81.81,83.59,7921300,71.56
07/01/2003,83.95,86.18,83.75,86,11906900,73.63
08/01/2003,85.55,85.69,84.07,84.19,9508800,72.08
09/01/2003,84.75,87.02,84.75,87,10711600,74.48
10/01/2003,85.85,88.04,85.7,87.68,9955400,75.06
13/01/2003,88.31,88.95,87.35,87.51,10499000,74.92
14/01/2003,87.23,88.59,87.22,88.58,7569100,75.84
15/01/2003,88.58,88.65,86.95,87.59,8146600,74.99
16/01/2003,87.4,87.71,85.38,86.05,9904300,73.67
17/01/2003,83.74,83.74,81.18,81.3,17331200,69.6
21/01/2003,81.3,81.85,80.5,80.54,8926900,68.95
22/01/2003,80,80.77,79.39,79.7,9432400,68.23
23/01/2003,80.15,81.36,79.8,81.05,8371400,69.39
24/01/2003,80.6,81.5,78.82,78.99,7748000,67.63
27/01/2003,77.99,79.5,77.61,78.42,9307800,67.14
28/01/2003,78.5,80.47,78.36,80.11,8017400,68.58
29/01/2003,79.5,80.7,78.57,80.32,7755000,68.76
30/01/2003,81.3,81.3,78.3,78.3,7349500,67.03
31/01/2003,77.7,78.34,77.02,78.2,9744100,66.95
03/02/2003,78.2,78.87,77.75,78.18,6683500,66.93
04/02/2003,78.18,78.18,76.25,77.09,7216200,66
05/02/2003,77.85,78.9,76.87,77.26,7427200,66.14
06/02/2003,77.11,78.2,76.51,77.51,7755200,66.49
07/02/2003,77.97,78.15,76.61,77.1,8296400,66.14
10/02/2003,77.1,78.02,76.45,77.91,7949100,66.83
11/02/2003,78.3,78.97,77.31,77.39,8598200,66.38
12/02/2003,77.5,78.09,76.5,76.5,5609200,65.62
13/02/2003,76.1,76.35,74.31,75.86,11218400,65.07
14/02/2003,76.4,77.45,75.35,77.45,8299500,66.44
18/02/2003,78.02,79.5,77.91,79.33,7791200,68.05
19/02/2003,79.08,79.7,78.82,79.51,5440300,68.2
20/02/2003,79.57,80.05,78.71,79.15,6285100,67.89
21/02/2003,79.49,80,78.16,79.95,7453900,68.58
24/02/2003,79.7,79.99,78.56,78.56,6874700,67.39
25/02/2003,77.9,79.37,76.9,79.07,7675900,67.83
26/02/2003,78.45,79.05,77.3,77.4,8587000,66.39
27/02/2003,77.9,78.59,76.75,77.28,9926500,66.29
28/02/2003,77,78.47,77,77.95,6585200,66.86
03/03/2003,78.9,79,77.12,77.33,6618300,66.33
04/03/2003,77.6,77.75,76.53,76.7,5672200,65.79
05/03/2003,76.7,77.73,76.25,77.73,6658000,66.68
06/03/2003,77,77.78,76.7,77.07,5876300,66.11
07/03/2003,75.71,77.99,75.71,77.9,8129200,66.82
10/03/2003,77.45,77.45,75.5,75.7,6641300,64.93
11/03/2003,75.82,76.33,75.2,75.35,8119200,64.63
12/03/2003,75.25,75.63,73.17,75.18,12773700,64.49
13/03/2003,75.99,78.68,75.31,78.45,10452500,67.29
14/03/2003,78.45,79.48,78.11,79,10117700,67.77
17/03/2003,78,82.67,77.84,82.46,15193000,70.73
18/03/2003,82.46,83.5,81.49,82.47,10795400,70.74
19/03/2003,82.09,82.5,81.08,82,10473100,70.34
20/03/2003,81.71,82.49,80.64,82.2,9046400,70.51
21/03/2003,82.76,84.9,82.76,84.9,12625400,72.83
24/03/2003,82.46,83.35,82.23,82.25,9352600,70.55
25/03/2003,82,84,81.74,83.45,8777100,71.58
26/03/2003,83,83.25,81.18,81.55,10531600,69.95
27/03/2003,80.75,82.33,80.51,81.45,7265800,69.87
28/03/2003,81.05,81.99,80.5,80.85,6649200,69.35
31/03/2003,79.26,79.61,78.31,78.43,10169200,67.28
01/04/2003,78.5,79.56,78.12,78.73,7861400,67.53
02/04/2003,79.9,81.97,79.9,81.46,9700100,69.88
03/04/2003,82.32,83.48,81.71,81.91,9623600,70.26
04/04/2003,82.35,82.55,80.04,80.79,8985000,69.3
07/04/2003,82.6,82.9,80.25,80.47,8881400,69.03
08/04/2003,80.62,80.7,78.47,80.07,8057600,68.68
09/04/2003,79.7,80.74,78.63,78.71,8543200,67.52
10/04/2003,79.1,79.25,78.13,79.01,6880100,67.77
11/04/2003,80.1,81.29,78.45,78.75,7573500,67.55
14/04/2003,78.5,80.07,78.16,80.07,9006000,68.68
15/04/2003,80.07,82.85,79.71,82.79,13613500,71.02
16/04/2003,83.38,84.4,82.74,82.88,10790700,71.09
17/04/2003,81.89,84.4,81.89,84.26,8802100,72.28
21/04/2003,84.4,84.51,83.1,83.36,6703400,71.51
22/04/2003,83.36,86.06,82.6,85.63,9542600,73.45
23/04/2003,85.24,85.97,84.96,85.75,7084500,73.56
24/04/2003,84.65,85.7,84.63,85.2,5943500,73.08
25/04/2003,85.21,85.28,83.86,83.88,6790700,71.95
28/04/2003,84.05,85.5,83.62,85.12,6363600,73.01
29/04/2003,85.34,86.49,84.97,85.66,8682900,73.48
30/04/2003,85.66,85.67,84.68,84.9,8444900,72.83
01/05/2003,85.3,86.23,84.47,85.89,7485700,73.68
02/05/2003,84.45,87.57,84.45,87.57,8381900,75.12
05/05/2003,87.2,88,86.52,86.52,7632500,74.22
06/05/2003,86.3,88.34,86,87.51,7459600,75.07
07/05/2003,86.95,87.81,86.5,86.68,6754600,74.49
08/05/2003,86.37,86.78,85.75,86.05,7188200,73.95
09/05/2003,86.9,87.7,86.4,87.55,6222600,75.24
12/05/2003,87.55,89.26,87.1,89,8445700,76.48
13/05/2003,88.78,90.1,88.56,89.98,8668300,77.33
14/05/2003,90,90.4,88.3,88.7,7752200,76.23
15/05/2003,89.5,89.96,89,89.9,7102900,77.26
16/05/2003,89.67,89.89,88.95,88.99,6831600,76.47
19/05/2003,88.05,88.47,86.41,86.45,7298400,74.29
20/05/2003,86.58,87.24,84.89,85.77,7331900,73.71
21/05/2003,85.77,86.18,85.08,86.18,6741000,74.06
22/05/2003,86.25,86.8,85.8,86.08,6277300,73.97
23/05/2003,85.75,85.95,85.1,85.26,5187200,73.27
27/05/2003,84.51,87.9,84.51,87.69,7163400,75.36
28/05/2003,87.6,88.7,87.4,87.57,6539900,75.25
29/05/2003,87.57,88.59,87.2,87.36,6898900,75.07
30/05/2003,87.45,88.68,87.45,88.04,6184200,75.66
02/06/2003,89,89.08,87.25,87.33,7697200,75.05
03/06/2003,84.32,85.24,83.24,83.82,21106600,72.03
04/06/2003,84,84.96,83.83,84.25,10734400,72.4
05/06/2003,84,84.25,81.75,81.9,15256300,70.38
06/06/2003,82.25,83.23,79.84,80.05,15160900,68.79
09/06/2003,80,82,79.81,82,9756300,70.47
10/06/2003,82.35,82.92,81.21,81.71,8896000,70.22
11/06/2003,82.75,84.15,82.29,83.97,9815800,72.16
12/06/2003,84.8,84.98,83.55,83.95,7072400,72.14
13/06/2003,84.15,84.29,82.51,82.75,5727500,71.11
16/06/2003,83.1,84.55,82.55,84.5,6492100,72.62
17/06/2003,84.95,84.95,83.8,84.3,5873700,72.44
18/06/2003,84.15,84.99,83.22,84.7,5941400,72.79
19/06/2003,84.95,85.29,84.5,84.55,7277100,72.66
20/06/2003,85,85.24,84.69,84.92,11900000,72.98
23/06/2003,84.79,84.79,82.97,83.18,6311600,71.48
24/06/2003,82.95,84.18,82.85,83.63,5062800,71.87
25/06/2003,83.55,84.16,82.09,82.49,5548000,70.89
26/06/2003,83.7,84.38,82.82,84.35,6374400,72.49
27/06/2003,84.15,84.65,83.22,83.42,4532900,71.69
30/06/2003,83.9,84.2,82.5,82.5,7950900,70.9
01/07/2003,81.4,83.66,81.4,83.59,5785800,71.83
02/07/2003,83.95,84.89,83.75,84.74,6009700,72.82
03/07/2003,84.25,84.69,83.48,83.95,3009500,72.14
07/07/2003,84.8,86.45,84.74,86.09,7614900,73.98
08/07/2003,86.09,86.75,85.19,86.25,5873900,74.12
09/07/2003,86.1,86.35,84.85,85.47,6709700,73.45
10/07/2003,85,85.22,83.47,84.03,7509200,72.21
11/07/2003,84.1,85.28,83.7,84.89,4534700,72.95
14/07/2003,86,86.58,85.42,85.42,6455200,73.41
15/07/2003,86.15,87,85.82,86.44,7910400,74.28
16/07/2003,87,87.03,85.85,86.74,8837600,74.54
17/07/2003,82.7,83.94,82.5,83.33,13515700,71.61
18/07/2003,83.85,84.02,83.21,83.72,8567200,71.95
21/07/2003,83.2,83.43,82.21,82.5,7036100,70.9
22/07/2003,82.5,83.26,81.52,81.85,8744300,70.34
23/07/2003,82,82.77,81.73,82.3,5326800,70.73
24/07/2003,82.95,82.99,81.51,81.51,5859100,70.05
25/07/2003,81.6,83.74,81.57,83.55,6204700,71.8
28/07/2003,83.67,83.7,82.04,82.54,6423500,70.93
29/07/2003,82.55,82.88,81.6,81.8,7282700,70.3
30/07/2003,82.45,82.45,80.58,80.96,6654600,69.57
31/07/2003,81.8,82.54,81.1,81.25,8050300,69.82
01/08/2003,81.15,81.27,80.05,81.27,6475400,69.84
04/08/2003,80.75,81.36,80.06,81.13,5888000,69.72
05/08/2003,81.13,81.33,79.8,79.85,7018100,68.62
06/08/2003,79.7,80.68,78.73,79.75,7472200,68.67
07/08/2003,79.69,80.82,79.38,80.69,5298500,69.48
08/08/2003,81.05,81.27,80.35,80.88,4613800,69.64
11/08/2003,80.87,81.5,80.28,81.02,4261200,69.77
12/08/2003,81.45,81.54,80.65,81.51,4634200,70.19
13/08/2003,81.65,82.19,80.58,81.2,5138400,69.92
14/08/2003,81,81.75,80.69,81.56,4562700,70.23
15/08/2003,81.8,81.98,81.2,81.79,3623600,70.43
18/08/2003,82.05,83.68,81.9,83.52,6847200,71.92
19/08/2003,83.1,83.81,82.56,82.85,6318300,71.34
20/08/2003,82,83.31,82,83.05,4829900,71.51
21/08/2003,83.39,83.85,82.85,82.85,5185200,71.34
22/08/2003,84.25,84.72,82.96,82.97,7434900,71.44
25/08/2003,82.85,83.03,81.75,81.96,5150900,70.57
26/08/2003,81.65,82.54,81.27,82.5,5569600,71.04
27/08/2003,82,82.53,81.9,82,3834100,70.61
28/08/2003,82,82.34,81.27,81.9,5516300,70.52
29/08/2003,81.95,82.11,81.56,82.01,4222700,70.62
02/09/2003,82.4,85.96,82.3,85.76,12406400,73.85
03/09/2003,86.24,87.3,86,86.33,10835700,74.34
04/09/2003,86.33,88.29,85.69,87.91,9889100,75.7
05/09/2003,87,88.26,86.75,86.95,7896600,74.87
08/09/2003,88.45,89.66,88.35,89.1,9213400,76.72
09/09/2003,89.2,89.97,88.93,89.42,8102500,77
10/09/2003,88.99,89,87.61,87.84,7322600,75.64
11/09/2003,86.75,88.42,86.4,87.92,9753500,75.71
12/09/2003,87.6,89.01,87.2,88.7,7209200,76.38
15/09/2003,89.7,89.96,88.39,88.49,7305400,76.2
16/09/2003,88.49,90.41,88.49,90.29,7896100,77.75
17/09/2003,90.4,91.94,90.2,90.63,9086600,78.04
18/09/2003,90.63,92.43,90.46,92,8338700,79.22
19/09/2003,92.45,93.47,91.8,93.28,9412500,80.32
22/09/2003,92.24,92.24,90.9,91.39,7302600,78.69
23/09/2003,91.5,92.09,90.56,91.34,7935200,78.65
24/09/2003,91.08,91.82,89.33,89.4,7575800,76.98
25/09/2003,89.4,90.97,89.2,89.41,6585500,76.99
26/09/2003,89.41,90.14,89,89.05,5095800,76.68
29/09/2003,89.25,90.18,89.07,89.45,5723200,77.02
30/09/2003,89.2,89.25,87.9,88.33,7056700,76.06
01/10/2003,88.75,90.6,88.7,90.35,7925200,77.8
02/10/2003,89.55,90.45,89.22,90.08,7428300,77.57
03/10/2003,91,91.95,90.57,90.64,7479300,78.05
06/10/2003,90.74,91.76,90.51,91.18,3845400,78.51
07/10/2003,90.5,91.7,90.4,91.7,5369800,78.96
08/10/2003,92,92.87,91.95,92.66,6418900,79.79
09/10/2003,93.3,93.6,92.2,92.45,7593000,79.61
10/10/2003,92.4,93.18,92.36,92.67,4500500,79.8
13/10/2003,93.1,93.54,92.58,93.2,4839200,80.25
14/10/2003,92.65,92.95,92.32,92.72,4699500,79.84
15/10/2003,93.9,94.54,92.74,92.74,11558700,79.86
16/10/2003,89.27,89.7,88.66,89.28,16994000,76.88
17/10/2003,89.28,89.68,88.81,89.23,9506200,76.83
20/10/2003,89.35,89.4,88.86,89,6971300,76.64
21/10/2003,89.25,89.34,88.7,88.93,5287100,76.58
22/10/2003,88.3,89.01,87.9,88.46,5600100,76.17
23/10/2003,87.6,88.4,87.53,88.15,6046400,75.9
24/10/2003,88.15,88.64,87.72,88.42,5471700,76.14
27/10/2003,88.8,89.1,88.05,88.52,5099200,76.22
28/10/2003,89.05,89.9,88.52,89.9,6959000,77.41
29/10/2003,89.6,89.94,89.15,89.34,5180700,76.93
30/10/2003,90,90.17,89.06,89.12,6535700,76.74
31/10/2003,90.71,90.71,89.2,89.48,4836200,77.05
03/11/2003,89.9,90.84,89.48,89.68,5825200,77.22
04/11/2003,89.68,89.8,88.86,89.14,5146100,76.76
05/11/2003,88.52,88.88,88,88.49,6296300,76.2
06/11/2003,88.33,89.59,87.72,89.34,5668600,77.07
07/11/2003,89.4,89.6,88.26,88.26,5543500,76.14
10/11/2003,89.55,90.47,89.55,89.95,8349700,77.59
11/11/2003,90,90.03,88.89,89.36,4841200,77.09
12/11/2003,89.45,91.16,89.31,90.69,5901700,78.23
13/11/2003,90.4,91.48,90.16,91.09,5277900,78.58
14/11/2003,91.02,91.42,89.81,90.25,4510200,77.85
17/11/2003,89.9,90.05,89.03,89.8,4748200,77.47
18/11/2003,89.92,90.18,88.9,88.95,5284300,76.73
19/11/2003,88.32,89.83,88.32,89.4,4156600,77.12
20/11/2003,89.3,89.79,88.38,88.39,5111000,76.25
21/11/2003,88.4,88.85,88.23,88.63,5935400,76.46
24/11/2003,89.03,89.74,88.95,89.66,4722200,77.34
25/11/2003,89.66,89.85,89.27,89.43,4305700,77.15
26/11/2003,89.79,90.09,89.11,89.91,4146800,77.56
28/11/2003,89.9,90.68,89.62,90.54,2195500,78.1
01/12/2003,90.9,91.36,90.48,91.01,5234900,78.51
02/12/2003,90.57,91.48,90.52,90.75,5091800,78.28
03/12/2003,91.15,91.44,90.3,90.3,6169800,77.9
04/12/2003,90.05,91.44,90.03,91.42,5360400,78.86
05/12/2003,91.3,91.3,90.5,90.64,5878400,78.19
08/12/2003,90.52,91.47,90.52,91.2,5342000,78.67
09/12/2003,91.15,92.16,90.61,90.63,6971500,78.18
10/12/2003,90.69,92.74,90.65,91.73,7138000,79.13
11/12/2003,91.96,92.97,91.92,92.4,6412100,79.71
12/12/2003,92.7,93.16,92.24,92.71,5079800,79.98
15/12/2003,93.43,93.97,92.08,92.11,5964500,79.46
16/12/2003,92.11,94.12,91.88,93.98,7501100,81.07
17/12/2003,93.85,93.87,92.85,93.4,6052900,80.57
18/12/2003,93,93.38,92.5,92.73,6873600,79.99
19/12/2003,93.23,93.25,92.67,93.14,7090500,80.35
22/12/2003,92.83,93.5,92.78,93.39,4332100,80.56
23/12/2003,93.07,93.44,92.34,92.79,3677000,80.04
24/12/2003,92.8,92.8,92.18,92.27,1760500,79.6
26/12/2003,92.37,93,92.3,92.9,1408500,80.14
29/12/2003,93.1,93.73,93.03,93.52,4033900,80.67
30/12/2003,93.27,93.5,92.36,92.63,4003400,79.91
31/12/2003,92.66,92.85,92.16,92.68,4726900,79.95
02/01/2004,92.86,93.05,91.2,91.55,5327800,78.98
05/01/2004,92,93.09,92,93.05,5276300,80.27
06/01/2004,92.2,93.19,92.14,93.06,4380000,80.28
07/01/2004,93.14,93.38,92.47,92.78,4927600,80.04
08/01/2004,93.21,93.21,92.03,93.04,6179800,80.26
09/01/2004,91.75,92.35,91,91.21,7930900,78.68
12/01/2004,91.21,92.14,91.21,91.55,5130400,78.98
13/01/2004,91.45,91.51,89.01,89.7,8842500,77.38
14/01/2004,89.9,90.46,89.75,90.31,5505100,77.91
15/01/2004,95.07,95.65,93.55,94.02,19812000,81.11
16/01/2004,95,95.35,94.71,95.32,9302000,82.23
20/01/2004,96,97.44,95.73,97.1,9285100,83.76
21/01/2004,97.23,98.04,96.64,97.7,6949000,84.28
22/01/2004,97.84,98.16,97.32,97.51,4371600,84.12
23/01/2004,97.82,98.21,97.1,97.9,5283900,84.45
26/01/2004,97.9,99.85,97.56,99.85,6189400,86.14
27/01/2004,99.4,99.67,98.7,98.8,5345300,85.23
28/01/2004,99.15,99.42,97.28,97.38,6549700,84
29/01/2004,98.1,98.6,96.55,98.01,6642500,84.55
30/01/2004,98.02,99.33,97.84,99.23,6137600,85.6
02/02/2004,99.15,99.94,98.5,99.39,6200000,85.74
03/02/2004,99,100,98.95,100,5604300,86.26
04/02/2004,99.38,100.43,99.3,100.19,8387500,86.43
05/02/2004,100,100.09,98.26,98.86,5975000,85.28
06/02/2004,98.85,99.24,98.25,98.94,5516900,85.49
09/02/2004,99.31,99.44,98.6,98.95,3742400,85.5
10/02/2004,98.45,99.97,98.41,99.61,4057500,86.07
11/02/2004,99.2,100.31,98.8,99.96,5505700,86.37
12/02/2004,100.06,100.3,99.3,99.3,3611500,85.8
13/02/2004,99.1,100.09,99.08,99.71,3562400,86.15
17/02/2004,99.99,100,99.32,99.37,3930400,85.86
18/02/2004,99.31,99.77,98.15,98.42,4830300,85.04
19/02/2004,98.42,99.23,97.52,97.8,5447200,84.5
20/02/2004,98.6,98.6,97.19,97.31,5690200,84.08
23/02/2004,97.4,97.51,95.46,95.96,6629100,82.91
24/02/2004,95.2,97.46,95.2,96.79,7008300,83.63
25/02/2004,96.5,97.09,96.23,96.54,3362500,83.41
26/02/2004,96.27,97.26,96.25,96.79,3965700,83.63
27/02/2004,96.8,97.38,96.1,96.5,4715000,83.38
01/03/2004,96.5,97.25,96.15,97.04,4454000,83.85
02/03/2004,97.6,97.6,96.62,96.82,4976200,83.66
03/03/2004,96.57,96.89,95.6,96.84,4806500,83.67
04/03/2004,96.58,96.92,96.13,96.39,3547900,83.29
05/03/2004,95.95,96.98,95.56,96.45,3970900,83.34
08/03/2004,96.49,96.88,94.59,94.59,5084200,81.73
09/03/2004,94.3,95.28,93.77,94.53,6390600,81.68
10/03/2004,94.38,94.74,92.68,93.06,6536300,80.41
11/03/2004,92,92.98,91.15,91.21,8560800,78.81
12/03/2004,92,93.38,91.68,93.3,6290600,80.62
15/03/2004,92.6,92.69,90.88,91.82,6523000,79.34
16/03/2004,92.4,92.7,91.42,92.45,4627600,79.88
17/03/2004,92.57,93.79,92.45,93.39,4663000,80.69
18/03/2004,93.05,93.18,91.9,92.85,4605200,80.23
19/03/2004,92.86,92.97,91.51,91.62,7058700,79.16
22/03/2004,91.27,91.48,90.28,91.02,6223500,78.65
23/03/2004,91.6,92.16,90.68,91.32,5065300,78.9
24/03/2004,91.57,92.49,91.04,91.77,6210400,79.29
25/03/2004,92.15,92.63,91.45,92.39,5585800,79.83
26/03/2004,92.39,93.25,92.16,92.77,4397700,80.16
29/03/2004,92.99,93.61,92.18,92.68,4876300,80.08
30/03/2004,92.67,92.67,91.35,92.32,5415700,79.77
31/03/2004,92.07,92.24,91.51,91.84,4613500,79.35
01/04/2004,91.67,92.68,91.62,92.37,4246900,79.81
02/04/2004,93.55,94.55,93.33,94.2,5894500,81.39
05/04/2004,93.95,94.37,93.51,94.18,3936000,81.38
